weight_index,weight_value
1247,0.41592285
1248,-0.58945096
1249,-0.30116245
1250,-0.0016692557
1251,-0.12384467
1252,-0.18930902
1253,-0.2907492
1254,0.081946574
1255,0.110454425
1256,-0.32955143
1257,0.027823772
1258,0.042537343
1259,0.22094858
1260,-0.11855091
1261,-0.39458454
1262,-0.2726205
1263,0.11518147
1264,-0.08123806
1265,0.22026888
1266,-0.37431505
1267,0.2218054
1268,-0.366688
1269,0.008829238
1270,0.12787871
1271,0.08509719
1272,-0.9430584
1273,0.33369836
1274,0.12655707
1275,0.35587668
1276,-0.8310229
1277,-0.12488829
1278,0.0563369
1279,-0.007699469
1280,0.009251828
1281,-0.011264511
1282,0.06323178
1283,0.57553625
1284,-0.06812996
1285,0.0898024
1286,-0.057071142
1287,0.12213135
1288,-0.124881186
1289,0.20336655
1290,-0.14615564
1291,-0.078222156
1292,-0.015752083
1293,-0.017533498
1294,-0.0059129437
1295,0.0037674152
1296,-0.1174874
1297,0.028447853
1298,-0.0882743
1299,-0.12026523
1300,0.12799898
1301,-0.0008905985
1302,-0.0472705
1303,0.066465005
1304,0.097773895
1305,-0.05694862
1306,-0.2847927
1307,-0.032637913
1308,0.09702565
1309,-0.12593922
1310,0.03241194
1311,-0.22850677
1312,-0.003156516
1313,-0.057605427
1314,-0.023110975
1315,-0.025184589
1316,-0.052519325
1317,-0.023785744
1318,-0.08504965
1319,0.00077912194
1320,-0.032672998
1321,0.06226305
1322,0.012466072
1323,-0.24745803
1324,-0.06991859
1325,0.21065189
1326,-0.028609646
1327,-0.07711185
1328,0.027192881
1329,0.13481285
1330,0.04739189
1331,-0.026131362
1332,-0.03190351
1333,-0.030838784
1334,-0.04638958
1335,-0.011308276
1336,0.00830172
1337,-0.024519766
1338,-0.1071416
1339,-0.020939678
1340,0.08745706
1341,0.007115746
1342,-0.012404711
1343,-0.019207228
1344,-0.002083345
1345,0.010705144
1346,0.035903014
1347,0.54817593
1348,-0.01582404
1349,-0.1126018
1350,-0.038695622
1351,0.03371878
1352,-0.08487301
1353,0.34187174
1354,-0.07288724
1355,-0.07090544
1356,0.0058608553
1357,0.023111701
1358,0.016680775
1359,-0.02270744
1360,-0.028923662
1361,0.005907305
1362,-0.036771286
1363,-0.10950201
1364,0.089725286
1365,-0.00614455
1366,-0.07920841
1367,0.096171506
1368,0.04471205
1369,-0.040129866
1370,-0.22888672
1371,-0.006969866
1372,0.058441643
1373,-0.064058684
1374,0.01788365
1375,-0.15223698
1376,0.07459935
1377,-0.05026453
1378,-0.031263977
1379,-0.028646247
1380,0.0076088714
1381,-0.0058646845
1382,-0.108865306
1383,-0.032643367
1384,-0.044155955
1385,0.04235107
1386,-0.008156569
1387,-0.115757346
1388,-0.045238886
1389,0.094842814
1390,-0.014638997
1391,-0.042366706
1392,0.02643948
1393,0.0726756
1394,0.029291725
1395,0.04644635
1396,0.024807861
1397,-0.011807424
1398,-0.053890146
1399,-0.019916778
1400,0.008625077
1401,0.0029575052
1402,-0.048030194
1403,-0.018209165
1404,0.086008005
1405,0.02388599
1406,0.020551328
1407,-0.0023788144
1408,0.0053058765
1409,-0.020188022
1410,0.008987407
1411,-0.3258065
1412,-0.022245448
1413,0.16537325
1414,0.016032992
1415,-0.008152327
1416,0.02957219
1417,-0.512223
1418,0.010373248
1419,0.14367568
1420,0.0052360073
1421,-0.0840682
1422,0.061368734
1423,0.027533399
1424,0.076156385
1425,0.0077079823
1426,0.046213914
1427,0.029887835
1428,0.008154485
1429,0.0029241894
1430,0.08594331
1431,-0.025261745
1432,-0.0903314
1433,0.008975956
1434,0.12127662
1435,0.016621586
1436,-0.07327808
1437,-0.040582236
1438,0.003994655
1439,0.05155259
1440,0.039061986
1441,0.022116935
1442,0.0005883978
1443,0.009019897
1444,0.044155106
1445,0.017265346
1446,0.07081365
1447,0.08523597
1448,0.02050638
1449,-0.01945466
1450,0.007720188
1451,-0.03928747
1452,0.0077053723
1453,0.04888652
1454,0.017784236
1455,-0.010124921
1456,-0.036198072
1457,0.07383846
1458,-0.03351646
1459,-0.063217334
1460,-0.07771835
1461,-0.0075330054
1462,-0.0015134744
1463,-0.011082361
1464,-0.074077725
1465,-0.0075113205
1466,-0.040593263
1467,-0.036258064
1468,-0.020254513
1469,-0.0029006482
1470,-0.020017289
1471,0.0007049762
1472,-0.00067315117
1473,0.005645959
1474,-0.02616343
1475,0.3364839
1476,0.011581376
1477,-0.1029762
1478,-0.002309216
1479,0.015089674
1480,-0.026272671
1481,0.48818973
1482,-0.0011435542
1483,-0.12481122
1484,-0.007291752
1485,0.06171253
1486,-0.06782173
1487,-0.018094143
1488,-0.06839598
1489,-0.00053889496
1490,-0.038810343
1491,0.0090609435
1492,-0.006319147
1493,-0.0013850543
1494,-0.08686619
1495,-0.0005231387
1496,0.04901596
1497,-0.0066216458
1498,-0.10494302
1499,-0.009601723
1500,0.06677158
1501,0.05637927
1502,-0.0016001796
1503,-0.036785375
1504,-0.053629205
1505,-0.014583118
1506,0.0026650338
1507,0.0031564739
1508,-0.02410423
1509,-0.015608953
1510,-0.048149675
1511,-0.057460822
1512,-0.018344529
1513,0.015294566
1514,-0.004275998
1515,0.04528434
1516,0.00020457845
1517,-0.0071423324
1518,-0.013529391
1519,0.0035626048
1520,0.024070986
1521,-0.06092033
1522,0.007874339
1523,0.06647584
1524,0.0883517
1525,0.008623446
1526,-0.0009229625
1527,0.012113005
1528,0.07536625
1529,-0.005241689
1530,0.0443516
1531,0.032822397
1532,0.03949825
1533,0.008301139
1534,0.014955767
1535,0.0020130433
1536,0.057555653
1537,0.02976811
1538,0.026702315
1539,-0.3882602
1540,0.32489073
1541,0.059230745
1542,-0.16799343
1543,-0.18849458
1544,0.10660143
1545,0.30329737
1546,0.0028895799
1547,-0.106675
1548,-0.05573465
1549,0.027747987
1550,-0.09282757
1551,-0.0019157035
1552,0.046947714
1553,0.0016939443
1554,0.04210994
1555,0.08574536
