Equivar_Z11,DFPT_Z11,Equivar_Z22,DFPT_Z22,Equivar_Z33,DFPT_Z33
-1.837751865386963,-1.8401849269866943,-4.966395854949951,-4.988946914672852,-2.126689910888672,-2.1279706954956055
-3.6181256771087646,-3.6260898113250732,-2.2639286518096924,-2.2480950355529785,-3.0963683128356934,-3.1212079524993896
-1.8365646600723269,-1.78742253780365,-5.410776615142822,-5.375217437744141,-1.783434510231018,-1.8099861145019531
-2.3534538745880127,-2.3016517162323,-4.952387809753418,-4.899757385253906,-1.880476474761963,-1.8632711172103882
-3.95728611946106,-3.959744453430176,-1.7779419422149658,-1.812742829322815,-3.8586230278015137,-3.8981916904449463
-3.726848840713501,-3.695573329925537,-2.384125232696533,-2.354139804840088,-3.2165298461914062,-3.192887783050537
-3.756592988967896,-3.767825126647949,-1.8093727827072144,-1.7995328903198242,-3.8034472465515137,-3.781630277633667
-3.890123605728149,-3.846683979034424,-2.0039210319519043,-1.9863409996032715,-3.9277849197387695,-3.919800281524658
-3.2973194122314453,-3.2968311309814453,-2.067591905593872,-2.0623831748962402,-3.5522282123565674,-3.5176689624786377
-3.3223752975463867,-3.315392255783081,-2.089509963989258,-2.1499202251434326,-3.2989790439605717,-3.3465771675109863
3.591534376144409,3.6215786933898926,3.323805332183838,3.319182872772217,3.4721407890319824,3.459484100341797
6.832708358764648,6.780527591705322,5.957805633544922,5.927671909332275,7.302086353302002,7.261749744415283
6.471712112426758,6.406383514404297,6.6605377197265625,6.630901336669922,5.817652702331543,5.831588268280029
7.104509353637695,7.083195209503174,6.304178237915039,6.281649589538574,6.648525238037109,6.701813220977783
2.477893114089966,2.48724102973938,2.631652593612671,2.6245529651641846,2.5973377227783203,2.590575695037842
2.3783509731292725,2.374177932739258,2.637434720993042,2.6477694511413574,2.404557704925537,2.3965463638305664
2.546110153198242,2.5396196842193604,2.190363883972168,2.184457778930664,2.6012752056121826,2.5965445041656494
5.791478157043457,5.787573337554932,6.021744251251221,6.012272357940674,6.1369309425354,6.147710800170898
-3.60563588142395,-3.611776113510132,-1.8696759939193728,-1.9093163013458252,-3.2706422805786133,-3.2794830799102783
-1.650363206863403,-1.667360544204712,-4.40527868270874,-4.400738716125488,-2.850217342376709,-2.82796573638916
-1.7203280925750732,-1.7234214544296265,-5.044173717498779,-5.0317816734313965,-2.0495922565460205,-2.0771336555480957
-3.640679121017456,-3.6420462131500244,-2.0507326126098637,-2.0506157875061035,-3.1757378578186035,-3.18013334274292
-1.8389545679092407,-1.8612754344940186,-5.26033878326416,-5.265865325927734,-1.959771513938904,-1.9526094198226929
-2.4174914360046387,-2.3960230350494385,-4.594785213470459,-4.587939739227295,-1.9276031255722048,-1.937935709953308
-3.362143516540528,-3.370640754699707,-2.0482122898101807,-2.0446043014526367,-3.525761365890503,-3.520033836364746
-3.5879409313201904,-3.5920183658599854,-2.252531051635742,-2.25999116897583,-3.1986336708068848,-3.1685352325439453
-3.614058971405029,-3.63215970993042,-1.915058732032776,-1.9172335863113403,-3.3253304958343506,-3.3178513050079346
-3.392657995223999,-3.3937244415283203,-2.1674282550811768,-2.13708758354187,-3.6289854049682617,-3.648477077484131
-3.3714346885681152,-3.3649399280548096,-1.9634780883789065,-1.9632610082626343,-3.507723093032837,-3.4970662593841553
-3.3585991859436035,-3.3577775955200195,-1.9299044609069824,-1.939772605895996,-3.358100652694702,-3.3488352298736572
3.335287570953369,3.3434956073760986,3.203253746032715,3.1836135387420654,3.638575792312622,3.6405880451202393
6.134703159332275,6.152843475341797,6.194387912750244,6.180305480957031,6.566470146179199,6.551525592803955
6.53947114944458,6.508886337280273,6.437607765197754,6.463306903839111,5.919394493103027,5.91052770614624
6.356992721557617,6.419326305389404,6.185153961181641,6.2119293212890625,5.9135565757751465,5.922041416168213
2.4964869022369385,2.5045530796051025,2.6361091136932373,2.6326587200164795,2.5833096504211426,2.5819711685180664
2.3665521144866943,2.3618767261505127,2.6412642002105717,2.653189182281494,2.423187255859375,2.4142205715179443
2.5713651180267334,2.5541577339172363,2.193471193313598,2.1879892349243164,2.583141803741455,2.588745355606079
5.806819438934326,5.803980350494385,6.014110565185547,6.0178632736206055,6.150470733642578,6.153693199157715
6.208345890045166,6.2594075202941895,6.0554680824279785,6.050548553466797,5.770652770996094,5.762943267822266
-3.332504987716675,-3.3269829750061035,-2.1831297874450684,-2.141464948654175,-3.5748000144958496,-3.5933852195739746
-3.5571768283843994,-3.5778512954711914,-1.9431250095367432,-1.9311360120773315,-3.254582405090332,-3.244495391845703
-3.624420166015625,-3.6253960132598877,-2.2360401153564453,-2.2374391555786133,-3.210676908493042,-3.1781485080718994
-3.3647475242614746,-3.3554224967956543,-1.9070861339569087,-1.920954704284668,-3.3771679401397705,-3.3649635314941406
-2.44214940071106,-2.4185452461242676,-4.441473960876465,-4.445852756500244,-1.9304817914962769,-1.9442287683486938
-1.8579822778701784,-1.8707239627838135,-5.126388072967529,-5.124455451965332,-1.9634301662445068,-1.9591487646102905
-3.6513054370880127,-3.647721290588379,-2.0392608642578125,-2.042029857635498,-3.184921264648437,-3.1827192306518555
-1.7105474472045898,-1.7077412605285645,-5.061121940612793,-5.0514726638793945,-2.03517746925354,-2.0638670921325684
-1.6413792371749878,-1.6542853116989136,-4.44223690032959,-4.432682991027832,-2.830150604248047,-2.806252956390381
-3.5399060249328613,-3.541934013366699,-1.8857096433639529,-1.923661470413208,-3.201913595199585,-3.211695671081543
-3.373821496963501,-3.3661646842956543,-1.9524259567260744,-1.954958438873291,-3.508110523223877,-3.4945719242095947
-3.2845520973205566,-3.2803707122802734,-2.064337730407715,-2.055415153503418,-3.4772017002105717,-3.4709599018096924
3.3641529083251958,3.3635308742523193,3.211902141571045,3.1972944736480713,3.6524817943573,3.6529762744903564
5.977841854095459,5.981302261352539,6.247289180755615,6.227787017822266,6.428197860717773,6.417006015777588
6.588928699493408,6.54433012008667,6.282721042633057,6.294193744659424,5.957172393798828,5.942881107330322
2.710376501083374,2.726430654525757,2.610812902450561,2.5863733291625977,2.287057638168335,2.299520969390869
2.092174530029297,2.135040044784546,2.6520819664001465,2.6431691646575928,2.706780910491944,2.6515891551971436
2.76086950302124,2.7758262157440186,2.1444520950317383,2.1316158771514893,2.3611979484558105,2.364258289337158
-3.5856738090515137,-3.611917734146118,-1.948594093322754,-1.9386812448501587,-3.2649145126342773,-3.289118766784668
-1.4649959802627563,-1.5408400297164917,-5.096948623657227,-5.08131742477417,-2.722273588180542,-2.6814002990722656
-1.5149518251419067,-1.557327151298523,-6.022584915161133,-5.981528282165527,-1.9343091249465945,-1.946964979171753
-3.323482036590576,-3.3385469913482666,-2.128451347351074,-2.099573850631714,-3.498879909515381,-3.4971535205841064
-2.0611846446990967,-2.004228115081787,-4.460638999938965,-4.4974846839904785,-2.0847761631011963,-2.126518726348877
-2.552760601043701,-2.559483289718628,-3.9871702194213863,-3.9475655555725098,-2.1319785118103027,-2.1099343299865723
-3.323482036590576,-3.3385469913482666,-2.128451347351074,-2.099573850631714,-3.498879909515381,-3.4971535205841064
-3.5856738090515137,-3.611917734146118,-1.948594093322754,-1.9386812448501587,-3.2649145126342773,-3.289118766784668
-3.2840731143951416,-3.266944408416748,-2.207253932952881,-2.2185215950012207,-3.652815580368042,-3.663231134414673
-3.674266815185547,-3.6490437984466553,-1.9365447759628296,-1.965022087097168,-3.3338727951049805,-3.3166592121124268
-3.2840728759765625,-3.266944408416748,-2.207253932952881,-2.2185215950012207,-3.652815818786621,-3.663231134414673
-3.6742663383483887,-3.6490437984466553,-1.9365447759628296,-1.965022087097168,-3.3338723182678223,-3.3166592121124268
2.912463665008545,2.868344783782959,3.1131813526153564,3.0790064334869385,4.006808280944824,4.165371894836426
6.024521350860596,6.010782718658447,7.218088626861572,7.221911907196045,6.4150166511535645,6.393667221069336
6.024521827697754,6.010782718658447,7.218088626861572,7.221911907196045,6.415016174316406,6.393667221069336
6.401978492736816,6.433788776397705,5.526161670684815,5.53375244140625,6.091212272644043,6.064534664154053
6.401978492736816,6.433788776397705,5.526161670684815,5.53375244140625,6.091212272644043,6.064534664154053
2.716024160385132,2.743971586227417,2.586017847061157,2.5934319496154785,2.306104183197021,2.2905197143554688
2.0782995223999023,2.120728015899658,2.656334400177002,2.648343563079834,2.703198194503784,2.670652151107788
2.798866033554077,2.7907004356384277,2.1489133834838867,2.136451482772827,2.335949420928955,2.355072259902954
6.278449535369873,6.293211936950684,5.394079685211182,5.37614107131958,5.905994415283203,5.911223411560059
-3.654085397720337,-3.650277614593506,-1.9249643087387085,-1.9649232625961304,-3.330808162689209,-3.3088321685791016
-3.229210138320923,-3.217956066131592,-2.24384880065918,-2.2162907123565674,-3.603720188140869,-3.6099019050598145
-3.609211444854736,-3.5967979431152344,-1.9817559719085691,-1.9733604192733765,-3.253272294998169,-3.244138717651367
-3.306124448776245,-3.2812201976776123,-2.179842948913574,-2.2093636989593506,-3.6621108055114746,-3.669001340866089
-3.602783679962158,-3.6164252758026123,-1.9330981969833372,-1.9272346496582031,-3.2794277667999268,-3.292170524597168
-2.5890896320343018,-2.579824686050415,-3.8403263092041016,-3.8356173038482666,-2.108614921569824,-2.111471176147461
-2.0259106159210205,-2.0147690773010254,-4.415815353393555,-4.385930061340332,-2.103519916534424,-2.1332802772521973
-3.3269119262695312,-3.338592290878296,-2.079720020294189,-2.0957913398742676,-3.503885507583618,-3.5058581829071045
-1.5132752656936646,-1.540930151939392,-6.017203330993652,-6.001095294952393,-1.913867473602295,-1.9337178468704224
-1.4750858545303345,-1.5292236804962158,-5.12822961807251,-5.1100544929504395,-2.6832594871521,-2.660871982574463
-3.546067953109741,-3.5414133071899414,-1.953049898147583,-1.953537106513977,-3.211094856262207,-3.2242937088012695
-3.264820098876953,-3.252869129180908,-2.120247602462769,-2.1014530658721924,-3.429474115371704,-3.4530529975891113
2.927248001098633,2.885972023010254,3.118501663208008,3.0947117805480957,4.034250736236572,4.170473098754883
6.029088020324707,6.031345367431641,7.22911787033081,7.221534252166748,6.432054996490479,6.398861408233643
5.88205099105835,5.846964359283447,7.273589611053467,7.2747273445129395,6.279897689819336,6.266158580780029
6.432552337646484,6.4474053382873535,5.411548614501953,5.429309844970703,6.085607051849365,6.083630084991455
2.570927381515503,2.5655994415283203,2.6090776920318604,2.60080885887146,2.4658572673797607,2.520026445388794
2.3051929473876958,2.292520761489868,2.7030036449432373,2.6979126930236816,2.482485771179199,2.4591221809387207
2.510905504226685,2.5060458183288574,2.157604932785034,2.1918203830718994,2.6578071117401123,2.6364479064941406
-3.488528251647949,-3.528329849243164,-1.5959426164627075,-1.6086196899414062,-3.408843994140625,-3.3737571239471436
-1.609821319580078,-1.610683560371399,-4.511154651641846,-4.490930557250977,-2.727566719055176,-2.750236749649048
-1.7646732330322266,-1.7407816648483276,-4.927318572998047,-4.900872707366943,-2.046013832092285,-2.0508294105529785
-3.115326404571533,-3.132385730743408,-2.2848381996154785,-2.292008399963379,-3.0068907737731934,-2.9882454872131348
-1.8944514989852903,-1.850791573524475,-5.058768272399902,-5.054539203643799,-1.8432239294052124,-1.8257321119308472
-2.4244868755340576,-2.4797956943511963,-4.393775463104248,-4.370517730712891,-2.000391721725464,-1.9817252159118652
-3.737856388092041,-3.730787992477417,-1.659054160118103,-1.7067476511001587,-3.80194616317749,-3.8084402084350586
-3.1818244457244877,-3.154189109802246,-2.165154457092285,-2.1754913330078125,-2.891710042953491,-2.981597900390625
-3.03834867477417,-3.0459296703338623,-2.5619773864746094,-2.623490810394287,-3.085691452026367,-3.052833318710327
-3.4689009189605717,-3.4003474712371826,-1.596755027770996,-1.5705795288085938,-3.688304662704468,-3.6997838020324707
-3.521078824996948,-3.4740819931030273,-1.8489253520965576,-1.8682928085327148,-3.852858304977417,-3.836294174194336
-3.0377776622772217,-3.0689332485198975,-2.1871321201324463,-2.1890368461608887,-3.0386555194854736,-3.0405166149139404
3.2699594497680664,3.3246560096740723,3.2503671646118164,3.2400734424591064,3.5928525924682617,3.552657127380371
6.121761798858643,6.059569835662842,5.8197021484375,5.777275085449219,6.952941417694092,6.887204170227051
6.450462818145752,6.386282920837402,5.690956115722656,5.762731075286865,6.294355869293213,6.351476669311523
5.802432060241699,5.797133922576904,6.225722789764404,6.282444000244141,5.246152877807617,5.262310028076172
5.251430511474609,5.285228729248047,6.334362506866455,6.298061847686768,5.69964599609375,5.720747470855713
2.5919156074523926,2.611741542816162,2.618769645690918,2.6003332138061523,2.4513559341430664,2.446582794189453
2.2183279991149902,2.2384159564971924,2.668440103530884,2.6576128005981445,2.5239720344543457,2.5152204036712646
2.6847214698791504,2.6770131587982178,2.1120777130126958,2.1345109939575195,2.495191097259521,2.483901023864746
-3.5765395164489746,-3.5918943881988525,-1.7502275705337524,-1.7593348026275635,-3.249849319458008,-3.2583165168762207
-1.591901421546936,-1.5915089845657349,-4.350203990936279,-4.352822303771973,-2.783034086227417,-2.7648847103118896
-1.5980448722839355,-1.6054517030715942,-5.094563484191895,-5.086632251739502,-1.9974932670593264,-2.015202760696411
-3.127524375915528,-3.1182405948638916,-2.1805145740509038,-2.209616184234619,-2.994405746459961,-2.9802815914154053
-1.9037277698516848,-1.9274985790252686,-4.413036823272705,-4.432629585266113,-2.0543081760406494,-2.0577011108398438
-2.433319568634033,-2.432453155517578,-3.908260107040405,-3.8873062133789062,-2.046196937561035,-2.0366222858428955
-3.350486516952514,-3.347168445587158,-1.8818732500076292,-1.8934787511825562,-3.511586427688598,-3.5102007389068604
-3.174325466156006,-3.1596975326538086,-2.1030023097991943,-2.0644850730895996,-2.923887252807617,-2.970038652420044
-3.054261445999145,-3.0781872272491455,-2.4154179096221924,-2.4388468265533447,-3.045662641525269,-3.034395217895508
-3.630955696105957,-3.6045644283294678,-1.7498104572296145,-1.7485564947128296,-3.3695316314697266,-3.350320339202881
-3.30890154838562,-3.3163554668426514,-1.980839490890503,-1.9569907188415527,-3.5831549167633057,-3.5955631732940674
-3.1406352519989014,-3.1522111892700195,-2.076509475708008,-2.066410541534424,-3.0363237857818604,-3.050231695175171
2.9974493980407715,3.005056619644165,3.1198971271514893,3.0764145851135254,3.790927410125733,3.822355270385742
5.968061923980713,5.9639434814453125,6.090668678283691,6.087160110473633,6.451645851135254,6.440483570098877
5.832921504974365,5.82548189163208,5.672109127044678,5.695156574249268,5.299812316894531,5.3059186935424805
5.2235283851623535,5.230047225952148,6.2913594245910645,6.306671619415283,5.637864589691162,5.644656181335449
6.373694896697998,6.373531818389893,5.330936431884766,5.339250087738037,5.944665908813477,5.964640140533447
2.609084367752075,2.6282644271850586,2.6312646865844727,2.611358404159546,2.4338958263397217,2.428682327270508
2.2062549591064453,2.2249374389648438,2.69042706489563,2.6722328662872314,2.534567356109619,2.5390539169311523
2.7037277221679688,2.6933248043060303,2.121687173843384,2.144878387451172,2.477877616882324,2.4730818271636963
6.239485740661621,6.234051704406738,5.202592849731445,5.187193393707275,5.806185245513916,5.817093372344971
-3.130530595779419,-3.1390888690948486,-2.066986083984375,-2.0585389137268066,-3.034327268600464,-3.0462965965270996
-3.2612030506134038,-3.266228199005127,-1.98814058303833,-1.9598923921585083,-3.5241549015045166,-3.539335250854492
-3.5799756050109863,-3.5514135360717773,-1.7670073509216309,-1.7587890625,-3.3096694946289062,-3.2811849117279053
-3.0488831996917725,-3.074491024017334,-2.406794786453247,-2.4338951110839844,-3.054950475692749,-3.0371205806732178
-3.182964563369751,-3.1603384017944336,-2.077183246612549,-2.0486671924591064,-2.9282448291778564,-2.973362684249878
-2.4546186923980717,-2.4614720344543457,-3.7870163917541504,-3.775012969970703,-2.039351224899292,-2.0362257957458496
-1.9124587774276731,-1.9370789527893066,-4.317346096038818,-4.3192243576049805,-2.0498666763305664,-2.0591018199920654
-3.12323260307312,-3.1175155639648438,-2.1764943599700928,-2.196608543395996,-3.0069077014923096,-2.982438564300537
-1.5802143812179563,-1.586487054824829,-5.111678600311279,-5.102614402770996,-1.9754096269607544,-1.9967461824417114
-1.5801652669906616,-1.5815702676773071,-4.380588054656982,-4.377571105957031,-2.7499711513519287,-2.742064952850342
-3.517023086547852,-3.523916482925415,-1.7592557668685913,-1.7748486995697021,-3.188836574554444,-3.1953587532043457
-3.276444673538208,-3.264603614807129,-1.895000696182251,-1.897890329360962,-3.4665844440460205,-3.4683899879455566
3.017834186553955,3.0215611457824707,3.131037712097168,3.0989160537719727,3.796142578125,3.826035976409912
5.802689552307129,5.800807952880859,6.128612041473389,6.1244611740112305,6.309140682220459,6.305563926696777
5.221063613891602,5.232034683227539,6.27089786529541,6.294590950012207,5.653104305267334,5.646493911743164
5.847575664520264,5.829221248626709,5.556972026824951,5.569921970367432,5.317361831665039,5.321620464324951
2.548327684402466,2.5439164638519287,2.61220383644104,2.6048011779785156,2.498744487762451,2.545346736907959
2.3370304107666016,2.317793369293213,2.7064874172210693,2.6958775520324707,2.4568026065826416,2.4422929286956787
2.51291561126709,2.505298376083374,2.15867018699646,2.1991822719573975,2.6625516414642334,2.635925769805908
5.11070442199707,5.135747909545898,6.213634967803955,6.189843654632568,5.570556640625,5.561697959899902
-3.495847225189209,-3.537231683731079,-1.594279408454895,-1.5980945825576782,-3.451933622360229,-3.4296481609344482
-1.6110799312591553,-1.6137839555740356,-4.354300022125244,-4.371161937713623,-2.7654032707214355,-2.7709975242614746
-1.768867015838623,-1.7472602128982544,-4.835563659667969,-4.822999477386475,-2.0391476154327397,-2.046613931655884
-3.084566831588745,-3.0937278270721436,-2.282040596008301,-2.306159734725952,-2.9363527297973637,-2.9241597652435303
-1.8790820837020876,-1.8502061367034912,-5.058412551879883,-5.06432580947876,-1.844260334968567,-1.8345142602920532
-2.4288084506988525,-2.4693379402160645,-4.41812801361084,-4.398412227630615,-2.000773429870605,-1.9676399230957031
-3.7228052616119385,-3.719783067703247,-1.6528265476226809,-1.7013434171676636,-3.783641815185547,-3.7890658378601074
-3.0125651359558105,-3.0309126377105713,-2.566063642501831,-2.627959966659546,-2.999250650405884,-2.954355239868164
-3.479982852935791,-3.418020725250244,-1.5959166288375854,-1.5645103454589844,-3.726525068283081,-3.7408416271209717
-3.455983161926269,-3.436249256134033,-1.828683972358704,-1.8514405488967896,-3.877676248550415,-3.875682830810547
-2.978723764419556,-3.0051286220550537,-2.1926615238189697,-2.201953411102295,-3.0074472427368164,-3.0102732181549072
-3.094367265701294,-3.0675294399261475,-2.179774284362793,-2.184429168701172,-2.873871326446533,-2.9427804946899414
3.2824864387512207,3.321146249771118,3.2314765453338623,3.241769790649414,3.6064746379852295,3.576312303543091
6.113099098205566,6.0834174156188965,5.690272331237793,5.668128490447998,6.987177848815918,6.941586494445801
6.406747817993164,6.36760950088501,5.691162109375,5.778413772583008,6.361049652099609,6.430202484130859
5.701364994049072,5.714241981506348,6.254740238189697,6.3147735595703125,5.162928104400635,5.153207302093506
2.584437370300293,2.6012260913848877,2.6148488521575928,2.6050260066986084,2.4765756130218506,2.4581689834594727
2.241962432861328,2.25531005859375,2.666400671005249,2.658177614212036,2.5188374519348145,2.5106422901153564
2.670623302459717,2.6645102500915527,2.10587215423584,2.134481191635132,2.5037472248077397,2.495975971221924
5.071597576141357,5.070892333984375,6.20185661315918,6.182778358459473,5.507670879364014,5.489464282989502
-3.581072807312012,-3.59671950340271,-1.7267241477966309,-1.742535948753357,-3.254631280899048,-3.268139362335205
-1.5953426361083984,-1.5940457582473755,-4.226066589355469,-4.23049783706665,-2.805457830429077,-2.770615339279175
-1.603321194648743,-1.6141421794891357,-4.986538410186768,-4.962413787841797,-1.999089002609253,-2.0156033039093018
-3.0843520164489746,-3.075805187225342,-2.192167282104492,-2.2242040634155273,-2.9241669178009038,-2.9152698516845703
-1.8947486877441408,-1.9177262783050537,-4.43084716796875,-4.441042900085449,-2.047018527984619,-2.0469677448272705
-2.433614730834961,-2.427860975265503,-3.91109848022461,-3.894044876098633,-2.0393104553222656,-2.0272953510284424
-3.348902702331543,-3.347829818725586,-1.866121768951416,-1.8838094472885132,-3.497688055038452,-3.5057380199432373
-3.0300960540771484,-3.0502889156341553,-2.413336038589477,-2.4321510791778564,-2.9887661933898926,-2.9507250785827637
-3.63375186920166,-3.613962411880493,-1.738258719444275,-1.73151433467865,-3.364691257476806,-3.348909854888916
-3.3126440048217773,-3.316462516784668,-1.965778350830078,-1.942548394203186,-3.588512897491455,-3.6153547763824463
-3.069882869720459,-3.078113555908203,-2.0774173736572266,-2.0828099250793457,-3.0081348419189453,-3.0154616832733154
-3.086656093597412,-3.073373556137085,-2.114662408828736,-2.07485294342041,-2.8915486335754395,-2.927489757537842
3.0273332595825195,3.0211267471313477,3.0971195697784424,3.0732901096343994,3.810009479522705,3.824928045272827
5.98516321182251,5.989331245422363,5.944703102111816,5.931653022766113,6.465111255645752,6.466759204864502
5.710458278656006,5.723659038543701,5.702362060546875,5.721275329589844,5.176700115203857,5.18873929977417
6.382810592651367,6.380275249481201,5.315855503082275,5.335744380950928,5.950364112854004,5.9728922843933105
2.6057794094085693,2.61959171295166,2.622459650039673,2.616201639175415,2.46427321434021,2.446254014968872
2.2248778343200684,2.2401771545410156,2.6806600093841557,2.671506643295288,2.528925895690918,2.529258966445923
2.69058609008789,2.681300401687622,2.1202991008758545,2.141692876815796,2.479295253753662,2.4858548641204834
5.074768543243408,5.075540542602539,6.176123142242432,6.1777729988098145,5.520269393920898,5.491255760192871
6.256273746490479,6.241020679473877,5.197901725769043,5.183095455169678,5.811992645263672,5.8269829750061035
-3.264723300933838,-3.2636044025421143,-1.983446478843689,-1.9486514329910278,-3.530601978302002,-3.55656099319458
-3.5777766704559326,-3.5614781379699707,-1.7588294744491575,-1.7414220571517944,-3.303793668746948,-3.280261516571045
-3.025699615478516,-3.049431800842285,-2.4071669578552246,-2.426480293273926,-2.989410400390625,-2.950608253479004
-3.10208797454834,-3.0737195014953613,-2.076117992401123,-2.059061050415039,-2.912504196166992,-2.9318809509277344
-2.4553682804107666,-2.4540536403656006,-3.778846263885498,-3.780336380004883,-2.032043218612671,-2.028296947479248
-1.9158337116241453,-1.9275509119033813,-4.326010227203369,-4.328260898590088,-2.0334179401397705,-2.0497684478759766
-3.0830581188201904,-3.0769858360290527,-2.193734169006348,-2.2118821144104004,-2.927671194076538,-2.9185707569122314
-1.5783522129058838,-1.5969465970993042,-5.003380298614502,-4.981527805328369,-1.9826706647872925,-1.999005913734436
-1.5758243799209597,-1.5830481052398682,-4.268013000488281,-4.263225078582764,-2.774514675140381,-2.746410846710205
-3.5263044834136963,-3.528524160385132,-1.737436294555664,-1.7593268156051636,-3.1886136531829834,-3.204148054122925
-3.0689799785614014,-3.069936990737915,-2.071775436401367,-2.0745155811309814,-3.006253480911255,-3.0124058723449707
-3.2773940563201904,-3.2665679454803467,-1.880727767944336,-1.8854522705078125,-3.45633864402771,-3.463618040084839
3.047914505004883,3.035435438156128,3.113619565963745,3.0943973064422607,3.815793991088867,3.828381061553955
5.812564373016357,5.827697277069092,5.99164342880249,5.980133533477783,6.328069686889648,6.327968597412109
5.738637447357178,5.73108434677124,5.582777500152588,5.59534215927124,5.189215660095215,5.20557975769043
2.7403125762939453,2.7609875202178955,2.5817246437072754,2.602991819381714,2.310415744781494,2.281813383102417
2.0470244884490967,2.108250141143799,2.6676719188690186,2.655790090560913,2.7254445552825928,2.6910252571105957
2.8313393592834477,2.80674409866333,2.1598806381225586,2.1367592811584473,2.324653625488281,2.345708131790161
6.298622608184815,6.302894115447998,5.260072231292725,5.272616863250732,5.928564071655273,5.928683280944824
6.298622608184815,6.302894115447998,5.260072231292725,5.272616863250732,5.928564071655273,5.928683280944824
-3.241540670394897,-3.2329766750335693,-2.225999355316162,-2.2040815353393555,-3.604199171066284,-3.611564874649048
-3.600174903869629,-3.596069574356079,-1.966431975364685,-1.974011778831482,-3.258279800415039,-3.2374966144561768
-3.241540670394897,-3.2329766750335693,-2.225999355316162,-2.2040815353393555,-3.604199171066284,-3.611564874649048
-3.5473577976226807,-3.5463428497314453,-1.9317331314086916,-1.9416203498840332,-3.221238851547241,-3.2259395122528076
-2.607771635055542,-2.5983223915100098,-3.705298185348511,-3.7269411087036133,-2.1104190349578857,-2.1122915744781494
-2.030428409576416,-2.0252528190612793,-4.313204288482666,-4.2786431312561035,-2.1073899269104004,-2.1399433612823486
-3.2572619915008545,-3.2510011196136475,-2.1003496646881104,-2.0971641540527344,-3.4498207569122314,-3.4621031284332275
-1.5047622919082642,-1.5246281623840332,-6.020303726196289,-6.019501686096191,-1.8917607069015503,-1.922084927558899
-1.4828046560287476,-1.516294002532959,-5.164133071899414,-5.143420219421387,-2.66220760345459,-2.639904737472534
-3.5473575592041016,-3.5463428497314453,-1.9317328929901123,-1.9416203498840332,-3.221238613128662,-3.2259395122528076
-3.600174903869629,-3.596069574356079,-1.966431975364685,-1.974011778831482,-3.258279800415039,-3.2374966144561768
-3.2572619915008545,-3.2510011196136475,-2.1003496646881104,-2.0971641540527344,-3.4498207569122314,-3.4621031284332275
2.9455316066741943,2.905719757080078,3.136345386505127,3.1038661003112793,4.058674335479736,4.176872253417969
5.878491401672363,5.864893913269043,7.293100357055664,7.278810024261475,6.281269550323486,6.267823219299316
5.878491401672363,5.864893913269043,7.293100833892822,7.278810024261475,6.281269550323486,6.267823219299316
2.5651450157165527,2.58160662651062,2.6239664554595947,2.6092960834503174,2.454583168029785,2.5098235607147217
2.291832208633423,2.275735378265381,2.7068467140197754,2.695354461669922,2.489772081375122,2.4758810997009277
2.497121572494507,2.5114197731018066,2.1386780738830566,2.1877801418304443,2.664707899093628,2.6336562633514404
5.694558620452881,5.661904335021973,6.167781352996826,6.20088529586792,5.107523441314697,5.099219799041748
-3.555600166320801,-3.5882699489593506,-1.5877782106399536,-1.5903925895690918,-3.4061670303344727,-3.377065896987915
-1.5962793827056885,-1.608434796333313,-4.536783695220947,-4.532219886779785,-2.697995185852051,-2.7203454971313477
-1.755433201789856,-1.7348456382751465,-4.902691841125488,-4.918298721313477,-2.04268741607666,-2.065000295639038
-3.063067674636841,-3.045004367828369,-2.292722463607788,-2.31927490234375,-2.9788825511932373,-2.9550201892852783
-1.910092830657959,-1.8664605617523193,-4.990174293518066,-4.989060878753662,-1.848740816116333,-1.8357582092285156
-2.429851055145264,-2.469252586364746,-4.345000743865967,-4.285722255706787,-2.0341567993164062,-1.9936021566390991
-3.784534454345703,-3.7866458892822266,-1.6591393947601318,-1.704384446144104,-3.8123950958251953,-3.822077751159668
-3.149177312850952,-3.1111199855804443,-2.1571733951568604,-2.1869072914123535,-2.84488844871521,-2.918043375015259
-2.967402935028076,-2.9955782890319824,-2.5820226669311523,-2.626502275466919,-3.041310787200928,-3.0275046825408936
-3.482558012008667,-3.4347243309020996,-1.5893738269805908,-1.5689523220062256,-3.673880815505981,-3.6860291957855225
-3.610422849655152,-3.5958361625671387,-1.8412408828735352,-1.8563872575759888,-3.825963258743286,-3.822523355484009
-3.002009630203247,-3.048370122909546,-2.23328709602356,-2.2135629653930664,-2.952458620071411,-2.9606828689575195
3.3006365299224854,3.3565471172332764,3.2356104850769043,3.2675163745880127,3.580073595046997,3.5393292903900146
6.205730438232422,6.1704630851745605,5.834138870239258,5.800009727478027,6.937708854675293,6.888156414031982
6.609533309936523,6.560690402984619,5.668327808380127,5.694820404052734,6.330095291137695,6.398436069488525
5.141870975494385,5.1661763191223145,6.342039585113525,6.336003303527832,5.595061779022217,5.639150619506836
2.6168549060821533,2.6304030418395996,2.6263794898986816,2.607856035232544,2.4490694999694824,2.4297549724578857
2.2067501544952397,2.2246768474578857,2.678020000457764,2.658389091491699,2.556360244750977,2.5435917377471924
2.6976375579833984,2.68935227394104,2.106182336807251,2.129552125930786,2.473247766494751,2.4719669818878174
5.702414989471436,5.687896251678467,5.561840057373047,5.563937664031982,5.141149044036865,5.150959491729736
