ids,prediction,prediction,prediction,prediction,prediction,prediction,prediction,prediction,prediction
101.0,2.351273536682129,6.077640790635996e-08,13.855030059814453,-1.378946024033212e-07,1.988572120666504,3.763397558032011e-07,-12.489261627197266,-1.6622800558252493e-07,0.012858092784881592
101.0,0.6797468662261963,1.4457609154305828e-07,-6.469614028930664,-1.2669059401559934e-07,1.0461854934692383,2.1796024896048038e-07,6.124719619750977,-2.177197444552803e-07,1.462268590927124
101.0,0.6832003593444824,1.341104507446289e-07,-6.439114093780518,-1.2665987014770508e-07,0.8218357563018799,2.2351741790771484e-07,6.111586093902588,-2.1979212760925293e-07,1.6362885236740112
101.0,2.6831932067871094,1.2889253753201046e-07,-6.20721435546875,-1.325481946423679e-07,2.725428342819214,2.125912317296752e-07,5.826809406280518,-2.348165111243361e-07,2.7861409187316895
101.0,-0.18516625463962555,-8.374934168386972e-07,24.7381591796875,9.164741641143337e-07,-0.5325766801834106,-1.6957292245933786e-06,-23.956260681152344,1.5068519587657647e-06,-3.811652183532715
101.0,-2.4581427574157715,1.3059003833859606e-07,-6.093527793884277,-1.1320256021463138e-07,-1.3645622730255127,2.278982265124796e-07,6.386050224304199,-2.1903862545968877e-07,-0.7314455509185791
101.0,-1.8770524263381958,0.5859726667404175,-6.691855430603027,0.5679007768630981,-2.3424413204193115,0.30920863151550293,5.998177528381348,0.3005339205265045,-0.6772288084030151
101.0,-1.8770524263381958,-0.5859724283218384,-6.691855430603027,-0.5679010152816772,-2.3424413204193115,-0.3092081546783447,5.998177528381348,-0.30053433775901794,-0.6772288084030151
